Date,Region,Channel,PoliciesSold,TotalPremium,TotalClaims,CustomerSatisfaction,CommissionRate,PolicyDurationMonths,AvgCustomerAge,ClaimFrequency,ClaimSeverity,RenewalRate,OperatingCost,Profit,LossRatio,ClaimsPerPolicy
01/07/2024,East,Online,761,271454,36924,5.99,4.19,12,30,0.145,653.93,0.89,15023,219507,0.136,110.34
01/05/2024,South,Partner,503,92503,149493,6.66,7.49,12,66,0.479,339.04,0.57,18178,-75168,1.616,240.94
01/07/2024,West,Online,202,107893,80204,7.56,5.67,6,60,0.403,330.44,0.81,11174,16515,0.743,81.41
01/09/2024,South,Branch,635,227265,52844,9.47,6.24,12,33,0.139,811.09,0.66,14346,160075,0.233,88.27
01/03/2024,West,Branch,467,295074,137755,8.53,4.09,12,40,0.301,673.55,0.64,14943,142376,0.467,140.57
01/08/2024,North,Branch,311,111358,134184,6.76,7.74,24,63,0.101,639.02,0.71,16790,-39616,1.205,31.41
01/02/2024,North,Online,676,130857,101943,8.68,7.61,12,62,0.213,572.61,0.51,15677,13237,0.779,143.99
01/11/2024,North,Branch,308,259254,41518,7.09,6.17,6,57,0.347,780.11,0.63,10445,207291,0.16,106.88
01/07/2024,North,Branch,216,170457,37059,8.87,6.31,12,42,0.199,886.44,0.57,8338,125060,0.217,42.98
01/02/2024,East,Branch,727,203189,43052,8.54,6.82,12,36,0.346,442.37,0.56,7333,152804,0.212,251.54
01/04/2024,East,Partner,577,240128,145274,7.08,5.06,6,51,0.16,376.73,0.63,9386,85468,0.605,92.32
01/07/2024,South,Partner,204,167928,89803,7.93,4.89,12,25,0.375,736.16,0.82,17655,60470,0.535,76.5
01/03/2024,West,Online,594,108706,91524,9.22,6.7,24,39,0.212,931.79,0.58,9581,7601,0.842,125.93
01/02/2024,North,Online,145,251501,113510,6.11,4.42,12,51,0.406,478.53,0.71,11698,126293,0.451,58.87
01/11/2024,North,Branch,430,190548,145639,8.3,5.82,12,40,0.112,417.96,0.8,13359,31550,0.764,48.16
01/10/2024,West,Partner,315,132806,109572,6.89,5.97,12,45,0.213,380.89,0.6,19172,4062,0.825,67.1
01/07/2024,West,Branch,591,105006,28680,7.98,5.53,6,25,0.259,403.59,0.87,8542,67784,0.273,153.07
01/01/2024,South,Branch,548,137238,87021,8.46,4.74,6,53,0.241,307.95,0.85,17201,33016,0.634,132.07
01/08/2024,West,Partner,635,298018,100249,10,5.42,24,27,0.245,677.42,0.6,10886,186883,0.336,155.57
01/03/2024,North,Partner,610,250990,40043,7.97,5.35,24,36,0.25,424.66,0.9,13054,197893,0.16,152.5
01/12/2024,North,Partner,557,244227,146115,9.47,6,6,52,0.495,691.96,0.77,11914,86198,0.598,275.71
01/12/2024,North,Online,646,248393,22419,7.16,6.7,12,63,0.137,266.43,0.61,12513,213461,0.09,88.5
01/02/2024,North,Online,635,95798,76892,7.5,7.87,24,61,0.396,292.37,0.77,13269,5637,0.803,251.46
01/03/2024,North,Branch,639,127271,141831,8.59,4.58,6,55,0.298,628.91,0.77,16090,-30650,1.114,190.42
01/05/2024,South,Online,583,80177,133616,8.2,7.49,6,55,0.236,609.22,0.74,6108,-59547,1.667,137.59
01/11/2024,North,Partner,115,277320,121799,7.67,5.14,24,57,0.335,417.21,0.78,14083,141438,0.439,38.53
01/08/2024,South,Partner,670,178022,37140,7.64,6.37,12,57,0.434,861.7,0.61,9756,131126,0.209,290.78
01/10/2024,North,Online,342,180156,63484,9.33,6.19,6,64,0.26,349.64,0.89,6224,110448,0.352,88.92
01/07/2024,East,Branch,306,132215,83869,7.71,6.23,12,35,0.439,488.53,0.84,17876,30470,0.634,134.33
01/07/2024,East,Branch,370,93013,65210,6.98,6.89,6,53,0.092,644.41,0.8,12528,15275,0.701,34.04
01/12/2024,East,Online,214,281973,77600,7.15,5.53,12,49,0.344,893.77,0.51,13756,190617,0.275,73.62
01/07/2024,East,Branch,679,132600,136467,8.67,5.28,12,37,0.2,534.84,0.74,7859,-11726,1.029,135.8
01/08/2024,South,Branch,398,146099,98497,10,7.41,12,68,0.224,518.88,0.78,13493,34109,0.674,89.15
01/01/2024,South,Branch,582,103450,128611,7.48,4.88,12,43,0.307,663.63,0.84,19628,-44789,1.243,178.67
01/04/2024,West,Partner,496,279700,26487,10,4.72,12,60,0.266,453.36,0.88,17581,235632,0.095,131.94
01/06/2024,North,Partner,493,229000,80692,7.99,4.06,6,52,0.222,767.34,0.87,13300,135008,0.352,109.45
01/09/2024,East,Online,174,172640,82112,7.72,4.84,6,28,0.189,398.96,0.66,7412,83116,0.476,32.89
01/02/2024,South,Partner,581,142403,51110,7.09,6.07,24,27,0.328,858.56,0.86,7647,83646,0.359,190.57
01/01/2024,North,Branch,202,226454,127968,7.8,6.15,12,62,0.278,417.88,0.5,15917,82569,0.565,56.16
01/10/2024,North,Partner,396,149290,36360,7.24,5.02,12,61,0.195,994.16,0.64,18805,94125,0.244,77.22
01/12/2024,South,Online,277,266110,69410,7.16,4.29,12,67,0.142,453.17,0.55,8338,188362,0.261,39.33
01/02/2024,East,Partner,314,181832,122379,6.35,6.98,24,49,0.399,903.06,0.85,15332,44121,0.673,125.29
01/07/2024,West,Branch,414,74142,110418,9.77,7.03,12,65,0.41,517.88,0.87,10804,-47080,1.489,169.74
01/03/2024,North,Branch,138,160189,142702,9.06,7.99,12,59,0.146,396.84,0.6,12231,5256,0.891,20.15
01/10/2024,West,Online,358,157532,103038,8.27,7.6,12,53,0.168,380.93,0.65,9523,44971,0.654,60.14
01/02/2024,East,Partner,106,198362,133589,7.86,7.7,12,65,0.158,880.15,0.89,17925,46848,0.673,16.75
01/11/2024,East,Partner,148,252107,93167,7.99,7.19,24,53,0.448,447,0.73,19703,139237,0.37,66.3
01/07/2024,West,Partner,637,181436,23017,7.22,6.46,12,36,0.398,470.85,0.7,8813,149606,0.127,253.53
01/02/2024,East,Branch,260,106921,106261,6.87,4.51,12,59,0.084,357.59,0.7,17392,-16732,0.994,21.84
01/03/2024,North,Online,275,69797,80124,8.72,6.49,24,44,0.425,969.06,0.78,15448,-25775,1.148,116.88
01/11/2024,West,Partner,690,287403,136346,7.74,4.22,24,41,0.067,395.8,0.88,8645,142412,0.474,46.23
01/07/2024,East,Branch,101,82535,110298,8.33,7.54,12,36,0.164,397.95,0.65,16251,-44014,1.336,16.56
01/04/2024,West,Branch,554,96300,70949,6.34,5.93,6,60,0.464,955.12,0.57,15713,9638,0.737,257.06
01/01/2024,North,Branch,743,97176,78268,7.68,6.79,12,34,0.439,920.72,0.57,18372,536,0.805,326.18
01/05/2024,East,Partner,375,66105,86320,6.85,4.21,6,42,0.402,399.13,0.51,8417,-28632,1.306,150.75
01/12/2024,North,Partner,597,189011,113556,8.48,6.14,12,54,0.256,891.78,0.72,5011,70444,0.601,152.83
01/09/2024,East,Partner,728,129472,123995,9,5.21,24,32,0.195,399.86,0.87,11609,-6132,0.958,141.96
01/08/2024,South,Partner,775,223101,101301,9.46,5.14,12,65,0.447,267.57,0.79,17936,103864,0.454,346.42
01/12/2024,East,Partner,127,196935,51127,7.37,5.56,12,37,0.346,856.29,0.9,16458,129350,0.26,43.94
01/09/2024,West,Partner,432,128097,23196,6.87,4,6,55,0.183,817.25,0.86,8145,96756,0.181,79.06
01/10/2024,East,Partner,100,191519,95088,7.58,5.87,12,30,0.258,435.73,0.7,5874,90557,0.496,25.8
01/09/2024,North,Partner,287,146160,61300,7.3,5.95,24,31,0.447,272.11,0.69,15625,69235,0.419,128.29
01/07/2024,North,Partner,155,96940,69714,8.43,7.45,12,45,0.457,365.15,0.75,12303,14923,0.719,70.84
01/04/2024,East,Branch,646,291254,51921,6.6,5.79,6,62,0.347,816.85,0.54,5883,233450,0.178,224.16
01/05/2024,West,Partner,211,259019,24746,6.25,5.45,12,67,0.38,971.8,0.74,9650,224623,0.096,80.18
01/01/2024,South,Online,409,135001,88535,7.65,7.98,24,52,0.068,407.2,0.69,17177,29289,0.656,27.81
01/01/2024,West,Branch,135,284824,85350,8.73,6.28,12,68,0.322,854.61,0.76,18747,180727,0.3,43.47
01/03/2024,South,Partner,538,200714,70345,6.97,5.89,24,45,0.36,382.35,0.73,12710,117659,0.35,193.68
01/08/2024,North,Online,691,277870,129606,8.85,5.98,12,45,0.059,743.68,0.62,11797,136467,0.466,40.77
01/02/2024,West,Partner,694,276971,69220,8.37,7.24,12,48,0.43,266.89,0.74,10439,197312,0.25,298.42
01/04/2024,South,Online,676,248715,101131,9.55,5.36,6,51,0.468,668.24,0.65,19182,128402,0.407,316.37
01/02/2024,East,Online,424,57928,42063,7.2,5.56,12,51,0.157,415.35,0.58,12008,3857,0.726,66.57
01/05/2024,North,Online,739,98002,137116,6.39,7.02,12,37,0.431,940.68,0.77,18276,-57390,1.399,318.51
01/09/2024,East,Online,406,134853,91736,8.6,4.29,24,53,0.349,431.8,0.62,14771,28346,0.68,141.69
01/01/2024,North,Branch,633,164614,123700,8.28,7.46,12,63,0.311,518.75,0.86,16963,23951,0.751,196.86
01/05/2024,West,Branch,718,167517,108913,8.2,5.72,6,52,0.429,872.54,0.58,13544,45060,0.65,308.02
01/09/2024,West,Online,208,206089,98946,6.95,6.33,12,61,0.179,550.62,0.74,13162,93981,0.48,37.23
01/01/2024,North,Partner,471,129064,65971,8.78,7.03,6,53,0.406,390.73,0.73,19849,43244,0.511,191.23
01/09/2024,North,Online,456,169694,23598,7.37,5.06,12,46,0.192,638.04,0.58,14698,131398,0.139,87.55
01/08/2024,North,Branch,280,194385,30564,8.2,7.56,12,60,0.404,871.99,0.68,8487,155334,0.157,113.12
01/04/2024,West,Partner,455,182631,131052,7.54,7.92,12,54,0.253,546.54,0.77,16043,35536,0.718,115.12
01/12/2024,South,Branch,775,100893,116434,8.35,5.98,12,52,0.103,306.31,0.63,15221,-30762,1.154,79.82
01/11/2024,East,Branch,167,65167,143723,6.8,7.75,12,47,0.222,506.47,0.55,15038,-93594,2.205,37.07
01/10/2024,East,Partner,391,261951,69725,8.5,4,12,57,0.155,963.58,0.75,12537,179689,0.266,60.6
01/05/2024,West,Online,791,88598,106134,8.66,7.58,12,28,0.095,257.62,0.59,7390,-24926,1.198,75.14
01/05/2024,East,Online,280,188595,125940,8.12,5.24,24,27,0.1,526.76,0.77,9030,53625,0.668,28
01/11/2024,North,Online,565,99777,79940,9.64,5.25,6,56,0.401,718.42,0.84,12492,7345,0.801,226.57
01/12/2024,South,Online,533,209511,82085,8.21,4.91,6,28,0.447,262.81,0.55,8438,118988,0.392,238.25
01/06/2024,East,Partner,563,166378,37862,8.92,5.27,12,25,0.467,475.96,0.68,7383,121133,0.228,262.92
01/07/2024,South,Partner,780,131060,30265,8.09,4.85,6,36,0.434,952.46,0.68,8367,92428,0.231,338.52
01/08/2024,North,Partner,633,63285,29705,8.83,7.62,12,37,0.424,224.51,0.75,11167,22413,0.469,268.39
01/08/2024,East,Branch,165,192045,75279,6.47,7.6,24,58,0.081,801.39,0.63,18172,98594,0.392,13.36
01/11/2024,West,Partner,120,172970,82471,8.03,4.41,12,53,0.406,873.1,0.67,6465,84034,0.477,48.72
01/02/2024,South,Online,711,72694,111080,6.87,4.57,12,33,0.402,421.65,0.5,7151,-45537,1.528,285.82
01/09/2024,North,Branch,483,216846,99834,8.14,7.45,12,55,0.109,371.77,0.55,8483,108529,0.46,52.65
01/07/2024,South,Online,714,185374,82979,8.38,5.6,6,31,0.348,931.86,0.73,5573,96822,0.448,248.47
01/04/2024,East,Online,658,296848,75828,8.81,4.68,12,37,0.254,811.2,0.59,18976,202044,0.255,167.13
01/04/2024,East,Partner,138,203463,118206,8.49,6.04,12,26,0.455,290.7,0.56,5774,79483,0.581,62.79
01/11/2024,West,Partner,384,54611,136884,7.66,5.67,24,57,0.363,369.76,0.63,16557,-98830,2.507,139.39
01/08/2024,North,Online,701,59372,128007,7.25,4.88,12,31,0.478,697.08,0.57,12030,-80665,2.156,335.08
01/04/2024,North,Online,696,205384,66104,5.66,6.88,12,42,0.097,535.53,0.52,9338,129942,0.322,67.51
01/06/2024,West,Branch,435,195152,60934,8.07,6.53,24,32,0.068,603.34,0.61,19677,114541,0.312,29.58
01/05/2024,West,Partner,287,130618,143534,9.14,4.4,12,36,0.488,961.23,0.57,13021,-25937,1.099,140.06
01/03/2024,North,Branch,770,162945,134420,8.11,7.7,24,67,0.086,536.19,0.82,8930,19595,0.825,66.22
01/10/2024,South,Branch,342,158397,26050,7.92,6.23,12,54,0.224,905.35,0.53,15872,116475,0.164,76.61
01/11/2024,South,Branch,172,146213,63952,8.14,5,12,33,0.342,728.6,0.8,9960,72301,0.437,58.82
01/02/2024,West,Online,578,70874,106570,7.61,4.83,24,52,0.446,297.3,0.65,7220,-42916,1.504,257.79
01/09/2024,South,Branch,660,243609,131016,8.19,4.54,12,28,0.165,795.61,0.77,6439,106154,0.538,108.9
01/10/2024,North,Branch,200,254986,28484,7.6,5.7,6,63,0.063,616.17,0.52,11246,215256,0.112,12.6
01/09/2024,East,Online,613,182669,82648,7.1,4.54,12,41,0.285,380.08,0.87,19495,80526,0.452,174.7
01/01/2024,East,Partner,275,61600,79945,7.92,5.66,12,35,0.262,431.64,0.81,12424,-30769,1.298,72.05
01/10/2024,South,Partner,337,184819,73678,7.9,4.6,24,26,0.188,645.87,0.56,13905,97236,0.399,63.36
01/03/2024,West,Branch,158,129415,51323,9.88,6.63,24,47,0.443,681.36,0.59,11700,66392,0.397,69.99
01/08/2024,West,Online,198,298430,106332,7.19,7.14,24,46,0.387,974.54,0.76,13767,178331,0.356,76.63
01/06/2024,West,Partner,594,259625,114605,7.84,6.2,6,50,0.436,883.78,0.87,11339,133681,0.441,258.98
01/05/2024,West,Branch,613,205887,107363,7.74,6.72,12,36,0.123,364.67,0.68,10084,88440,0.521,75.4
01/05/2024,West,Branch,396,265572,144468,7.55,7.75,12,56,0.362,819.19,0.69,10510,110594,0.544,143.35
01/06/2024,South,Online,310,144348,143475,8.51,6.55,24,33,0.489,206.63,0.6,16173,-15300,0.994,151.59
01/07/2024,East,Branch,222,155736,55361,10,5.46,12,67,0.325,303.85,0.65,5069,95306,0.355,72.15
01/01/2024,East,Partner,328,74714,30315,7.68,5.8,6,29,0.127,359.76,0.61,16956,27443,0.406,41.66
01/09/2024,South,Online,693,199962,67968,8.52,7.44,24,50,0.498,677.76,0.64,18130,113864,0.34,345.11
01/03/2024,West,Partner,755,242581,46519,6.09,4.52,12,31,0.288,355.75,0.51,19582,176480,0.192,217.44
01/04/2024,South,Partner,487,242896,29107,7.61,5.3,12,53,0.428,492.22,0.52,15568,198221,0.12,208.44
01/10/2024,East,Partner,239,185797,141540,9.56,6.31,12,57,0.117,394.22,0.77,15397,28860,0.762,27.96
01/01/2024,North,Branch,640,224277,75781,7.95,6.71,12,48,0.35,469.93,0.77,14109,134387,0.338,224
01/11/2024,South,Branch,490,201756,23869,8.5,7.05,12,49,0.461,953.96,0.63,15937,161950,0.118,225.89
01/10/2024,West,Partner,369,272933,100983,7.38,5.27,12,55,0.289,997.9,0.85,13934,158016,0.37,106.64
01/03/2024,East,Partner,111,238983,47370,8.26,4.58,12,53,0.18,748.58,0.61,11728,179885,0.198,19.98
01/02/2024,East,Online,488,279150,82695,9.63,7.82,6,29,0.107,657.85,0.66,9150,187305,0.296,52.22
01/02/2024,East,Online,436,161573,80422,6.84,4.31,12,62,0.183,766.76,0.79,7533,73618,0.498,79.79
01/01/2024,East,Branch,605,63092,27971,10,4.38,12,69,0.21,817.32,0.8,12410,22711,0.443,127.05
01/08/2024,West,Branch,205,145918,116805,6.45,5.98,12,35,0.369,791.21,0.84,15029,14084,0.8,75.64
01/03/2024,North,Online,131,220842,143855,7.51,7.28,12,56,0.13,265.51,0.51,14568,62419,0.651,17.03
01/03/2024,East,Partner,173,75457,45651,7.16,7.1,12,32,0.098,448.23,0.57,13601,16205,0.605,16.95
01/06/2024,South,Branch,270,121667,76974,7.73,7.75,12,44,0.224,474.75,0.76,8007,36686,0.633,60.48
01/08/2024,North,Partner,168,292637,121293,7.15,4.57,12,58,0.256,495.4,0.64,13143,158201,0.414,43.01
01/09/2024,East,Online,461,140751,43446,7.08,5.5,12,66,0.333,475.45,0.52,16144,81161,0.309,153.51
01/09/2024,North,Branch,748,112894,146347,6.81,5.13,12,32,0.368,829.67,0.73,11870,-45323,1.296,275.26
01/04/2024,South,Branch,532,111305,58108,8.64,7.44,12,26,0.45,798.08,0.66,10134,43063,0.522,239.4
01/05/2024,East,Online,199,193684,95179,7.76,5.95,12,45,0.18,203.68,0.65,9242,89263,0.491,35.82
01/02/2024,South,Branch,757,283913,23823,7.5,4.11,6,39,0.288,437.11,0.61,10609,249481,0.084,218.02
01/11/2024,West,Online,108,259699,33454,8.28,6.83,24,30,0.215,698.93,0.5,14871,211374,0.129,23.22
01/09/2024,East,Branch,673,281711,23932,6.51,5.55,24,29,0.051,296.21,0.57,18336,239443,0.085,34.32
01/08/2024,East,Online,796,218161,30220,8.31,6.12,12,27,0.311,256.96,0.69,12778,175163,0.139,247.56
01/03/2024,East,Branch,128,276367,94090,7.91,7.58,12,67,0.417,862.72,0.61,14906,167371,0.34,53.38
01/11/2024,East,Partner,213,292630,87965,7.94,5.03,24,67,0.066,562.15,0.85,19668,184997,0.301,14.06
01/12/2024,West,Partner,561,102137,48208,8.52,4.96,12,40,0.052,884.55,0.56,6197,47732,0.472,29.17
01/09/2024,East,Partner,242,50559,92980,9.64,5.05,12,59,0.378,858.84,0.85,19086,-61507,1.839,91.48
01/03/2024,North,Branch,489,116249,30510,8.32,5.35,6,33,0.358,914.7,0.66,7337,78402,0.262,175.06
01/09/2024,East,Branch,731,87361,64045,7.8,4.43,12,59,0.233,238.62,0.61,19905,3411,0.733,170.32
01/02/2024,West,Partner,781,130720,30537,6.82,6.79,24,43,0.348,348.9,0.62,13086,87097,0.234,271.79
01/12/2024,East,Partner,256,65261,92683,5.61,4.83,12,67,0.479,436.91,0.63,16408,-43830,1.42,122.62
01/10/2024,North,Online,434,70372,125935,8.13,7.7,12,58,0.162,308.98,0.7,16148,-71711,1.79,70.31
01/09/2024,West,Online,359,105355,89134,6.74,4.86,24,63,0.161,588.38,0.64,8193,8028,0.846,57.8
01/08/2024,West,Online,181,278748,122633,5.46,5.02,12,34,0.134,839.18,0.76,13218,142897,0.44,24.25
01/09/2024,North,Partner,540,148560,92254,7.65,5.19,12,34,0.376,960.95,0.67,16329,39977,0.621,203.04
01/05/2024,North,Partner,271,238992,128227,8.24,7.07,12,44,0.209,911.66,0.77,10220,100545,0.537,56.64
01/11/2024,North,Partner,330,293950,142906,8.74,5.71,12,25,0.495,565.87,0.74,7973,143071,0.486,163.35
01/11/2024,North,Online,174,213616,33782,9.06,7.28,24,30,0.372,709.19,0.6,11531,168303,0.158,64.73
01/02/2024,North,Branch,369,50037,134780,8.88,7.14,24,26,0.215,384.56,0.83,8165,-92908,2.694,79.33
01/08/2024,West,Partner,725,224104,145544,8.9,7.72,12,62,0.117,522.41,0.82,6090,72470,0.649,84.82
01/12/2024,West,Branch,161,259305,143188,6.53,7.03,12,57,0.316,896.95,0.9,13441,102676,0.552,50.88
01/06/2024,East,Branch,419,91420,85587,7.85,4.21,6,27,0.183,223.36,0.57,5141,692,0.936,76.68
01/08/2024,East,Branch,201,295306,102238,8.58,7.35,24,60,0.457,626.21,0.84,5266,187802,0.346,91.86
01/11/2024,South,Online,528,147243,95720,8.05,7.75,12,37,0.249,898.24,0.85,12719,38804,0.65,131.47
01/05/2024,East,Branch,354,272624,98004,7.84,7.97,12,59,0.182,297.61,0.76,9310,165310,0.359,64.43
01/10/2024,East,Partner,631,179380,42072,8.03,4.5,12,39,0.315,986.04,0.7,13680,123628,0.235,198.76
01/02/2024,North,Online,669,84600,101015,8.25,6.45,24,69,0.112,209.91,0.88,13687,-30102,1.194,74.93
01/06/2024,North,Partner,211,229357,114003,7.92,4.8,6,46,0.303,908.9,0.89,5479,109875,0.497,63.93
01/05/2024,East,Partner,412,243080,108938,7.15,5.05,12,67,0.075,482.94,0.76,7690,126452,0.448,30.9
01/12/2024,South,Online,560,139520,92746,6.3,6.98,12,28,0.323,306.15,0.64,17288,29486,0.665,180.88
01/12/2024,North,Partner,561,55167,65702,7.8,7.91,12,41,0.289,325.89,0.83,16272,-26807,1.191,162.13
01/05/2024,East,Partner,191,50432,122260,8.06,6.38,12,29,0.284,760.94,0.54,10999,-82827,2.424,54.24
01/01/2024,East,Online,151,119687,26057,8.05,7.4,12,45,0.358,896.58,0.62,9936,83694,0.218,54.06
01/02/2024,West,Partner,619,294288,148259,8.95,4.04,12,48,0.07,712.85,0.89,7427,138602,0.504,43.33
01/08/2024,South,Branch,197,121947,50916,9.13,4.15,6,55,0.257,942.98,0.83,14035,56996,0.418,50.63
01/03/2024,West,Partner,335,146324,47268,7.9,6.39,6,64,0.25,873.98,0.88,13064,85992,0.323,83.75
01/10/2024,South,Branch,473,100903,63978,7.9,5.56,24,54,0.257,207.23,0.74,8215,28710,0.634,121.56
01/03/2024,North,Partner,680,273231,132894,8.57,7.56,12,66,0.491,735.54,0.66,10981,129356,0.486,333.88
01/08/2024,South,Online,656,235221,144904,8.43,5.21,6,31,0.113,443.71,0.89,8911,81406,0.616,74.13
01/08/2024,East,Online,748,268712,43259,7.56,5.73,12,31,0.361,563.6,0.62,9077,216376,0.161,270.03
01/02/2024,East,Partner,333,237840,73583,8.66,6.11,12,51,0.231,275.22,0.8,7349,156908,0.309,76.92
01/08/2024,South,Online,131,241256,99400,7.85,5.09,12,48,0.28,425.68,0.72,5649,136207,0.412,36.68
01/11/2024,South,Partner,388,115792,54293,7.87,7.63,24,43,0.393,706.15,0.59,10536,50963,0.469,152.48
01/01/2024,South,Online,737,83439,131581,8.43,5.86,24,65,0.121,374.71,0.51,15085,-63227,1.577,89.18
01/06/2024,West,Branch,678,214329,27043,7.7,5.7,12,58,0.394,718.03,0.65,7856,179430,0.126,267.13
01/08/2024,South,Partner,641,286265,70430,8.09,7.4,12,46,0.082,938.43,0.72,16442,199393,0.246,52.56
01/03/2024,North,Branch,213,225746,127009,8.3,5.25,12,51,0.267,203.95,0.57,18589,80148,0.563,56.87
01/08/2024,West,Branch,303,101248,58893,8.82,7.27,12,30,0.384,828.62,0.67,15578,26777,0.582,116.35
01/12/2024,West,Partner,128,264674,60642,8.75,4.49,6,34,0.137,713.06,0.75,10578,193454,0.229,17.54
01/01/2024,South,Branch,742,226443,98065,8.27,4.73,12,69,0.397,237.31,0.79,6725,121653,0.433,294.57
01/11/2024,North,Partner,573,279354,50868,5.39,7.8,6,55,0.125,832.13,0.52,13116,215370,0.182,71.62
01/11/2024,West,Branch,796,249068,46309,8.24,7.37,24,49,0.41,379.62,0.77,6354,196405,0.186,326.36
01/09/2024,East,Partner,352,218369,146250,8.4,5.55,12,26,0.261,412.66,0.52,6293,65826,0.67,91.87
01/11/2024,West,Partner,485,235345,43284,8.6,6.55,6,34,0.358,274.81,0.51,16238,175823,0.184,173.63
01/09/2024,South,Online,161,242328,146801,7.04,7.77,12,34,0.463,627.5,0.56,8258,87269,0.606,74.54
01/05/2024,North,Partner,614,84743,133259,5.88,4.85,24,50,0.234,598.58,0.76,7713,-56229,1.573,143.68
01/10/2024,South,Partner,529,249824,120804,8.81,4.24,12,29,0.155,477.74,0.52,18483,110537,0.484,82
01/04/2024,East,Branch,679,129803,89000,6.78,6.15,12,46,0.44,335,0.51,13595,27208,0.686,298.76
01/11/2024,East,Partner,636,125117,104179,9.22,4.57,12,28,0.123,870.36,0.55,18779,2159,0.833,78.23
01/06/2024,East,Online,790,251123,82107,7.42,4.75,24,58,0.334,901.1,0.88,19582,149434,0.327,263.86
01/12/2024,South,Branch,240,72076,85049,6.97,7.57,12,31,0.465,632.46,0.86,17164,-30137,1.18,111.6
01/07/2024,West,Branch,399,291424,49265,8.35,4.03,6,41,0.353,395.38,0.53,9032,233127,0.169,140.85
01/05/2024,South,Online,774,256384,101490,8.62,7.27,12,35,0.138,276.89,0.62,6546,148348,0.396,106.81
01/11/2024,North,Branch,410,137483,149154,8.56,6.07,12,32,0.119,894.84,0.88,7606,-19277,1.085,48.79
01/10/2024,West,Branch,570,184035,43880,8.5,6.24,24,52,0.164,276.84,0.54,7825,132330,0.238,93.48
01/09/2024,East,Branch,492,169217,104579,7.29,6.69,6,68,0.226,210.54,0.54,15044,49594,0.618,111.19
01/03/2024,South,Branch,741,253394,20255,6.47,5.73,12,57,0.122,575.52,0.53,9206,223933,0.08,90.4
01/07/2024,East,Online,544,194938,21502,7.61,4.46,12,49,0.409,785.02,0.89,14004,159432,0.11,222.5
01/10/2024,East,Online,271,154504,90192,6.85,4.41,24,45,0.211,566.03,0.8,8374,55938,0.584,57.18
01/10/2024,North,Branch,675,213377,85424,8.43,7.02,12,36,0.471,241.13,0.59,14121,113832,0.4,317.92
01/11/2024,West,Branch,130,243475,95838,8.87,4.88,12,50,0.429,752.02,0.52,18173,129464,0.394,55.77
01/05/2024,North,Online,146,263968,90966,8.17,4.11,6,53,0.459,713.87,0.89,18196,154806,0.345,67.01
01/07/2024,North,Online,229,155649,61366,8,7.92,6,62,0.183,745.22,0.67,17267,77016,0.394,41.91
01/02/2024,North,Online,451,176244,47425,7.69,7.92,12,59,0.308,368.96,0.74,12640,116179,0.269,138.91
01/04/2024,East,Branch,721,82813,72328,8.98,5.51,12,61,0.195,836.56,0.61,11934,-1449,0.873,140.6
